Class ID,Preferred Label,Parents
http://entity/CST/ANEMIA%20REFRACT,REFRACTORY ANEMIA,http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/RBC/DEC
http://entity/CST/INFARCT%20MYOCARD,MYOCARDIAL INFARCT,http://entity/CST/CV/CARD/MYO
http://entity/CST/SGPT%20INC,SGPT INCREASED,http://entity/CST/MAN/ENZ|http://entity/CST/GIHEPATOCELL
http://entity/CST/EXTRASYSTOLES%20BIGEM,BIGEMINY,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/CST/HAL/WBC/GEN,"Leukocyte Abnormalities, General and NEC",http://entity/CST/HAL/WBC
http://entity/CST/ARRHYTHMIA%20VENT,VENTRICULAR ARRHYTHMIA,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/CST/EDEMA%20BRAIN,BRAIN EDEMA,http://entity/CST/NERGEN|http://entity/CST/GENHEAD
http://entity/CST/NERABUSE,DRUG ABUSE,http://entity/CST/NER
http://entity/CST/HAL/COAG/GEN,"Coagulation Disorders, General and NEC",http://entity/CST/HAL/COAG
http://entity/CST/SKIN/PIG,Pigmentation Disorders,
http://entity/CST/CORNEAL%20REFLEX%20DEC,CORNEAL REFLEX DECREASED,http://entity/CST/NERCRAN|http://entity/CST/OPHCORNEA
http://entity/CST/HAL/RBC/GEN,"Erythrocyte Abnormalities, General and NEC",http://entity/CST/HAL/RBC
http://entity/CST/CUSHINGS%20SYND,CUSHINGS SYNDROME,http://entity/CST/ENDO/GEN|http://entity/CST/ENDOADREN
http://entity/CST/PURPURA%20VASC,VASCULAR PURPURA,http://entity/CST/HEMHMRG|http://entity/CST/CV/VASC/CAP|http://entity/CST/HEMCLOTDEC|http://entity/CST/PATHHEM
http://entity/CST/HAL/WBC,Leukocytes Abnormalities,http://entity/CST/HAL
http://entity/CST/GLOBULIN%20INC%20GAMMA,GAMMA GLOBULINS INCREASED,http://entity/CST/MAN/PRO|http://entity/CST/GENSIGNS
http://entity/CST/BODY/PELV,Pelvic,http://entity/CST/BODY
http://entity/CST/PIT%20ACTIV%20INC,PITUITARY ACTIVITY INCREASED,http://entity/CST/ENDOPIT
http://entity/CST/PULMPLEURAL,PLEURAL,http://entity/CST/PULM
http://entity/CST/MELANOMA%20SKIN,SKIN MELANOMA,http://entity/CST/SKIN/DERM/HYP|http://entity/CST/SKINPIGMENT|http://entity/CST/PATHMALIGN|http://entity/CST/SKINTUMOR
http://entity/CST/HYPERACUSIS,HYPERACUSIS,http://entity/CST/GENEAR|http://entity/CST/SS/EAR/HER
http://entity/CST/HEM%20CYSTITIS,HEMORRHAGIC CYSTITIS,http://entity/CST/UG/UT/B/M|http://entity/CST/HEMHMRG|http://entity/CST/PATHHEM|http://entity/CST/GUBLADDER
http://entity/CST/CYST,CYST,http://entity/CST/PATHTUMORBEN|http://entity/CST/BODY/GEN
http://entity/CST/HIV%20TEST%20POS,HIV TEST POSITIVE,http://entity/CST/BODY/GEN|http://entity/CST/PATHINFECT
http://entity/CST/ALKALOSIS%20RESP,RESPIRATORY ALKALOSIS,http://entity/CST/METALKALOSIS|http://entity/CST/PULMMETABOLIC|http://entity/CST/MAN/ION/H
http://entity/CST/EMB%20LEG,EMBOLUS LOWER EXTREMITY,http://entity/CST/CV/VASC/ART|http://entity/CST/BODY/LE|http://entity/CST/PATHTROMBART
http://entity/CST/HEM%20SUBARACHNOID,SUBARACHNOID HEMORRHAGE,http://entity/CST/HEMHMRG|http://entity/CST/NERSTROKE|http://entity/CST/CV/VASC/GEN
http://entity/CST/UG/FG/MNPS,menopausal disorders,http://entity/CST/UG/FG
http://entity/STY/T114,"Nucleic Acid, Nucleoside, or Nucleotide",http://entity/STY/T109
http://entity/CST/INFLAM%20INJECT%20SITE,INJECTION SITE INFLAMMATION,http://entity/CST/BODY/GEN|http://entity/CST/GENINJECT
http://entity/CST/ALTERED%20NEUROTR%20LEVEL,NEUROTRANSMITTER LEVEL ALTERED,http://entity/CST/BODY/GEN|http://entity/CST/PATHGEN
http://entity/CST/APATHY,APATHY,http://entity/CST/NERDEPRESS
http://entity/CST/AV%20BLOCK%20SD,AV BLOCK SECOND DEGREE,http://entity/CST/CV/CARD/COND|http://entity/CST/CVHTRHYTHM
http://entity/CST/ANS,AUTONOMIC NERVOUS DISORDERS,http://www.w3.org/2002/07/owl#Thing
http://entity/CST/PATHINFECT,INFECTION,http://entity/CST/PATH
http://entity/CST/NER/ANS/SYM,Sympathetic Disorder,http://entity/CST/NER/ANS
http://entity/CST/CARCINOMA%20CERVIX,CERVIX CARCINOMA,http://entity/CST/PATHMALIGN
http://entity/CST/ASCITES,ASCITES,http://entity/CST/GIHEPCHRONIC|http://entity/CST/GENABDO|http://entity/CST/BODY/ABDO
http://entity/CST/CLITORIS%20ENLARGE,ENLARGED CLITORIS,http://entity/CST/MATFETBIRTH|http://entity/CST/GYNVAG
http://entity/CST/SKIN/DERM/UN,Ulcerative-necrotic,http://entity/CST/SKIN/DERM
http://entity/CST/GRANULOMA%20SKIN,SKIN GRANULOMA,http://entity/CST/SKIN/DERM/HYP|http://entity/CST/PATHGRANULOMA|http://entity/CST/SKINTUMOR
http://entity/CST/DIG/GD,Gastro-Duodenal,http://entity/CST/DIG
http://entity/CST/SS,Special Senses,http://www.w3.org/2002/07/owl#Thing
http://entity/CST/ADAMS%20STOKES%20SYND,ADAMS STOKES SYNDROME,http://entity/CST/CVHTMUSCLE|http://entity/CST/CV/CARD/COND
http://entity/CST/ARTHRITIS%20PYOGEN,PYOGENIC ARTHRITIS,http://entity/CST/PATHINFECT|http://entity/CST/MS/JNT
http://entity/CST/LEUKOPENIA,LEUKOPENIA,http://entity/CST/HAL/WBC/DEC|http://entity/CST/HEMWBCDEC
http://entity/CST/VISION%20ABNORM,ABNORMAL VISION,http://entity/CST/OPHVIS|http://entity/CST/SS/EYE/VIS
http://entity/CST/GIBILIARY,BILIARY TRACT ABNORMALITY,http://entity/CST/GI
http://entity/CST/DERM%20CONTACT,CONTACT DEMATITIS,http://entity/CST/SKINECZEMA|http://entity/CST/SKIN/DERM/GEN
http://entity/CST/CVHYPOT,HYPOTENSION,http://entity/CST/CV
http://entity/CST/METRORRHAGIA,METRORRHAGIA,http://entity/CST/HEMHMRG|http://entity/CST/GYNUTER
http://entity/CST/GONADOTR%20INC%20PIT,PITUITARY GONADOTROPINS INCREASED,http://entity/CST/ENDO/PIT/ANT|http://entity/CST/ENDOPIT
http://entity/CST/SPHEROCYTOSIS,SPHEROCYTOSIS,http://entity/CST/HAL/RBC/GEN|http://entity/CST/HEMRBCABN
http://entity/CST/NEURITIS%20PERIPH,PERIPHERAL NEURITIS,http://entity/CST/NER/PNS/SN|http://entity/CST/NERMOTOR
http://entity/CST/UTER%20FIBROID%20DEGEN,UTERINE FIBROIDS DEGENERATED,http://entity/CST/GYNUTER
http://entity/STY/T079,Temporal Concept,http://entity/STY/T078
http://entity/CST/ECZEMA,ECZEMA,http://entity/CST/SKINECZEMA|http://entity/CST/SKIN/DERM/GEN
http://entity/CST/CATARACT%20NOS,CATARACT NOS,http://entity/CST/OPHLENSE
http://entity/CST/GASTRITIS%20HEM,HEMORRHAGIC GASTRITIS,http://entity/CST/HEMHMRG|http://entity/CST/GIBOWEL
http://entity/CST/HEM%20MUSCLE,MUSCLE HEMORRHAGE,http://entity/CST/HEMHMRG|http://entity/CST/PATHHEM|http://entity/CST/MS/MUS
http://entity/CST/EDEMA%20INJECT%20SITE,INJECTION SITE EDEMA,http://entity/CST/BODY/GEN|http://entity/CST/GENINJECT
http://entity/CST/SWEAT,SWEATING,http://entity/CST/GENSIGNS|http://entity/CST/SKIN/SWGL
http://entity/CST/CARCINOMA%20OVAR,OVARIAN CARCINOMA,http://entity/CST/UG/FG/OVA|http://entity/CST/PATHMALIGN
http://entity/CST/DEPRESSION,DEPRESSION,http://entity/CST/NERDEPRESS|http://entity/CST/NERPSYCH
http://entity/CST/EMB,EMBOLUS,http://entity/CST/CV/VASC/ART|http://entity/CST/HEMCLOTINC|http://entity/CST/PATHTROMBART
http://entity/CST/ULCER%20STOMACH%20REACT,STOMACH ULCER REACTIVATED,http://entity/CST/GIGASTDUO
http://entity/CST/TACHYCARDIA,TACHYCARDIA,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/CST/EDEMA%20GENITAL,GENITAL EDEMA,http://entity/CST/UG/GEN|http://entity/CST/GUGENMALE
http://entity/CST/SKINECZEMA,ECZEMETOUS ABNORMALITIES,http://entity/CST/SKIN
http://entity/CST/MS/BON/COR,cortex,http://entity/CST/MS/BON
http://entity/CST/URETHRITIS,URETHRITIS,http://entity/CST/GUGENMALE|http://entity/CST/GUBLADDER
http://entity/CST/NERVOUSNESS,NERVOUSNESS,http://entity/CST/NERANX
http://entity/CST/INFECT%20SUPER,INFECTION SUPERIMPOSED,http://entity/CST/BODY/GEN|http://entity/CST/PATHINFECT
http://entity/CST/DEPERSONAL,DEPERSONALIZATION,http://entity/CST/NERPSYCHNOS
http://entity/CST/WBC%20ABNORM,WBC ABNORMAL,http://entity/CST/HEMWBCABN|http://entity/CST/HAL/WBC/GEN
http://entity/CST/EMB%20CAROTID,CAROTID EMBOLUS,http://entity/CST/CV/VASC/ART|http://entity/CST/NERSTROKE|http://entity/CST/PATHTROMBART
http://entity/CST/SOMNOLENCE,SOMNOLENCE,http://entity/CST/NERDEPRESS
http://entity/CST/FIBRILLAT%20VENT,VENTRICULAR FIBRILLATION,http://entity/CST/PATHFETDEATH|http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/CST/SGOT%20INC,SGOT INCREASED,http://entity/CST/MAN/ENZ|http://entity/CST/GIHEPATOCELL
http://entity/CST/HAL/COAG/BT,bleeding time abnormal,http://entity/CST/HAL/COAG
http://entity/CST/VENOSPASM,VENOSPASM,http://entity/CST/NER/ANS/SYM/M|http://entity/CST/CV/VASC/VEN|http://entity/CST/CVVEIN
http://entity/CST/TOOTH%20CARIES,TOOTH CARIES,http://entity/CST/DIG/BUC|http://entity/CST/GIORPHAN
http://entity/STY/T090,Occupation or Discipline,http://entity/STY/T077
http://entity/CST/ACIDOSIS%20DIABET,DIABETIC ACIDOSIS,http://entity/CST/METACIDOSIS|http://entity/CST/ENDODIABETES|http://entity/CST/MAN/ION/H|http://entity/CST/ENDO/PAN
http://entity/CST/HDL%20DEC,HIGH DENSITY LIPOPROTEIN DECREASED,http://entity/CST/MAN/LIP|http://entity/CST/METLIPID
http://entity/CST/GLOBULIN%20DEC,GLOBULIN DECREASED,http://entity/CST/MAN/PRO|http://entity/CST/GIHEPATOCELL
http://entity/CST/VAGINITIS,VAGINITIS,http://entity/CST/GYNVAG
http://entity/STY/T125,Hormone,http://entity/STY/T123
http://entity/CST/HEMCLOTDEC,CLOTTING DECREASED,http://entity/CST/HEM
http://entity/CST/INTEST%20SMALL%20PER,SMALL INTESTINE PERFORATION,http://entity/CST/GIBOWEL
http://entity/CST/ASTHMA,ASTHMA,http://entity/CST/RES/BRON|http://entity/CST/PULMAIRWAY|http://entity/CST/PATHHYSN
http://entity/CST/ANEMIA%20MEGALOBLAST,MEGALOBLASTIC ANEMIA,http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/RBC/DEC
http://entity/CST/CVHTMYO,HEART: MYOCARDIUM/PERICARDIUM,http://entity/CST/CV
http://entity/CST/SALICYLISM,SALICYLISM,http://entity/CST/BODY/MULT|http://entity/CST/PATHINTOX
http://entity/CST/HEMPLATABN,PLATELET ABNORMALITY,http://entity/CST/HEM
http://entity/CST/REFLEXES%20DEC,REFLEXES DECREASED,http://entity/CST/NER/PNS/SN|http://entity/CST/NERMOTOR
http://entity/CST/PORPHYRIA,PORPHYRIA,http://entity/CST/MAN/PIG|http://entity/CST/METPORPHYRIA
http://entity/CST/OCCLUS,OCCLUSION,http://entity/CST/CV/VASC/ART|http://entity/CST/GENSIGNS|http://entity/CST/CV/VASC/GEN
http://entity/CST/CHOLELITH,CHOLELITHIASIS,http://entity/CST/GIBILIARY|http://entity/CST/GIHEPOBSTRUCT
http://entity/CST/JAUNDICE%20NEONAT,NEONATAL JAUNDICE,http://entity/CST/MATFETNEWBORN|http://entity/CST/HAL/GEN
http://entity/CST/QT%20SHORTENED,QT INTERVAL SHORTENED,http://entity/CST/CV/CARD/COND|http://entity/CST/CVHTRHYTHM
http://entity/CST/INJURY%20INTENT,INTENTIONAL INJURY,http://entity/CST/BODY/GEN|http://entity/CST/NERPSYCHNOS
http://entity/CST/ENDO%20DIS,ENDOCRINE DISORDER,http://entity/CST/ENDO/GEN|http://entity/CST/ENDOPIT
http://entity/CST/TTO,Drug Exposure to Mother in first and second trimesters,
http://entity/CST/RESPIRAT%20DISTRES%20SYND,RESPIRATORY DISTRESS SYNDROME,http://entity/CST/PULMGEN
http://entity/CST/STENO%20PULM,PULMONIC STENOSIS,http://entity/CST/CV/CARD/END|http://entity/CST/CVHTMUSCLE
http://entity/CST/INTRACRAN%20HYPERTENS,INTRACRANIAL HYPERTENSION,http://entity/CST/NERGEN|http://entity/CST/NER/GEN
http://entity/CST/EDEMA%20LUNG,LUNG EDEMA,http://entity/CST/PULMGEN|http://entity/CST/CVHTMUSCLE
http://entity/CST/HAL/WBC/INC/G,granulocytes increased,http://entity/CST/HAL/WBC/INC
http://entity/CST/HYPOTHYR,HYPOTHYROIDISM,http://entity/CST/ENDOTHYR
http://entity/CST/METHEMOGLOBINURIA,METHEMOGLOBINURIA,http://entity/CST/UG/UT/URN|http://entity/CST/HEMRBCDIS
http://entity/CST/ENDO/PIT/ANT,Anterior,
http://entity/CST/HEMOPERITON,HEMOPERITONEUM,http://entity/CST/HEMHMRG|http://entity/CST/GENABDO|http://entity/CST/PATHHEM|http://entity/CST/BODY/ABDO
http://entity/CST/CV/VASC/BP,Blood Pressure Disorders,http://entity/CST/CV/VASC
http://entity/CST/RASH%20PUST,PUSTULAR RASH,http://entity/CST/SKINRASH|http://entity/CST/SKIN/DERM/ACN
http://entity/CST/ULCER%20INTEST%20PER%20ILE,PERFORATED ULCER OF ILEUM,http://entity/CST/GIBOWEL
http://entity/CST/EUPHORIA,EUPHORIA,http://entity/CST/NERPSYCHNOS
http://entity/CST/OVERDOSE,OVERDOSE,http://entity/CST/BODY/GEN|http://entity/CST/NERABUSE
http://entity/CST/ANTICOAG%20DEC,DECREASED ANTICOAGULANT EFFECT,http://entity/CST/HEMCLOTINC|http://entity/CST/HAL/COAG/AC
http://entity/STY/T028,Gene or Genome,http://entity/STY/T021
http://entity/CST/URICACIDUR,URICACIDURIA,http://entity/CST/UG/UT/URN|http://entity/CST/MAN/PUR|http://entity/CST/METGOUT
http://entity/STY/T099,Family Group,http://entity/STY/T096
http://entity/CST/DYSAUTONOMIA,DYSAUTONOMIA,http://entity/CST/NER/ANS|http://entity/CST/ANSNOS
http://entity/CST/CARCINOMA%20LARYNX,CARCINOMA OF LARYNX,http://entity/CST/PATHMALIGN
http://entity/STY/T018,Embryonic Structure,http://entity/STY/T017
http://entity/CST/ULCER%20INTEST%20PER,INTESTINAL ULCERATION PERFORATED,http://entity/CST/DIG/EC|http://entity/CST/GIBOWEL
http://entity/CST/NEOPL%20PROSTATE,PROSTATE NEOPLASIA,http://entity/CST/PATHMALIGN
http://entity/CST/HAIR%20DISCOLOR,HAIR DISCOLORATION,http://entity/CST/SKIN/HAIR|http://entity/CST/SKINPIGMENT
http://entity/CST/EPIPHYS%20CLOS%20DELAY,EPIPHYSIS CLOSURE DELAYED,http://entity/CST/MATFETDEV|http://entity/CST/MAN/GRO
http://entity/CST/UTER%20ATONY,UTERINE ATONY,http://entity/CST/MATFETDEL
http://entity/CST/SKIN%20DRY,DRY SKIN,http://entity/CST/SKINDYSFUNCT|http://entity/CST/SKIN/GEN
http://entity/CST/HEM%20RECTAL,RECTAL HEMORRHAGE,http://entity/CST/HEMHMRG|http://entity/CST/GIRECTAL
http://entity/CST/ENTEROCOL%20ULCER,ULCERATIVE ENTEROCOLITIS,http://entity/CST/DIG/EC|http://entity/CST/GIBOWEL
http://entity/CST/SS/EYE/AH,aqueous humor,http://entity/CST/SS/EYE
http://entity/CST/NERMOVE,MOVEMENT DISORDERS,http://entity/CST/NER
http://entity/CST/CEREBELL%20SYND,CEREBELLAR SYNDROME,http://entity/CST/NERCEREBELL
http://entity/CST/PYURIA,PYURIA,http://entity/CST/UG/UT/URN|http://entity/CST/PATHINFECT|http://entity/CST/RENALNOS
http://entity/CST/PULMINFECT,INFECTION,http://entity/CST/PULM
http://entity/CST/GENEXTREM,EXTREMITIES DISORDERS,http://entity/CST/GEN
http://entity/CST/NECRO,NECROSIS,http://entity/CST/BODY/GEN|http://entity/CST/GENSIGNS
http://entity/CST/BILIRUBINEM,BILIRUBINEMIA,http://entity/CST/GIBILIARY|http://entity/CST/HEMRBCDEC|http://entity/CST/MAN/PIG|http://entity/CST/GIHEPOBSTRUCT
http://entity/CST/PULMVASC,VASCULAR ABNORMALITY,http://entity/CST/PULM
http://entity/CST/LIBIDO%20DEC,LIBIDO DECREASED,http://entity/CST/GYNSEX|http://entity/CST/NER/GEN|http://entity/CST/GUSEXDYS
http://entity/CST/GENSYMPTOMS,SYMPTOMS,http://entity/CST/GEN
http://entity/CST/ORCHITIS,ORCHITIS,http://entity/CST/GUGENMALE|http://entity/CST/UG/MG/TEST
http://entity/CST/NAI,Neonatal and Infancy Disorders,
http://entity/CST/GONADOTR%20DEC%20PLAC,PLACENTAL GONADOTROPINS DECREASED,http://entity/CST/ENDO/PLAC|http://entity/CST/ENDOPIT
http://entity/CST/LEUKEMIA%20ACUTE%20LYMPHO,ACUTE LYMPHOBLASTIC LEUKEMIA,http://entity/CST/HAL/WBC/GEN|http://entity/CST/PATHMALIGN
http://entity/CST/LEUKEMIA%20CHRON%20MONO,CHRONIC MONOCYTIC LEUKEMIA,http://entity/CST/HAL/WBC/GEN|http://entity/CST/PATHMALIGN
http://entity/CST/AMYLASE%20INC,AMYLASE INCREASED,http://entity/CST/MAN/ENZ|http://entity/CST/GIPANCREAS
http://entity/CST/GONADOTR%20INC%20LH,GONADOTROPIC LUTEINIZING HORMONE INCREASED,http://entity/CST/ENDO/PIT/ANT|http://entity/CST/ENDOPIT
http://entity/CST/ANEMIA%20B12%20DEFIC,B12 DEFICIENCY ANEMIA,http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/RBC/DEC|http://entity/CST/GIGASTDUO|http://entity/CST/MAN/VIT
http://entity/CST/GLYCOSURIA%20FALSE%20POS,GLYCOSURIA FALSE POSITIVE,http://entity/CST/UG/UT/URN|http://entity/CST/ENDODIABETES|http://entity/CST/PATHLABTEST
http://entity/CST/RASH,RASH,http://entity/CST/SKINRASH|http://entity/CST/SKIN/DERM/ERY|http://entity/CST/PATHHYSN
http://entity/CST/CAPILL%20FRAGIL%20INC,INCREASED CAPILLARY FRAGILITY,http://entity/CST/HEMHMRG|http://entity/CST/CV/VASC/CAP
http://entity/CST/ACNE,ACNE,http://entity/CST/SKINENDO|http://entity/CST/SKIN/DERM/ACN
http://entity/CST/VEIN%20VARICOSE,VARICOSE VEIN,http://entity/CST/CV/VASC/VEN|http://entity/CST/CVVEIN
http://entity/CST/UG/UT/B,Bladder Disorders,http://entity/CST/UG/UT
http://entity/CST/METALKALOSIS,ALKALOSIS,http://entity/CST/MET
http://entity/CST/LAB%20TEST%20ABNORM,LAB TEST ABNORMAL,http://entity/CST/BODY/GEN|http://entity/CST/PATHGEN
http://entity/CST/OTITIS%20EXT,OTITIS EXTERNA,http://entity/CST/PATHINFECT
http://entity/CST/ADENOMA,ADENOMA,http://entity/CST/PATHTUMORBEN|http://entity/CST/BODY/GEN
http://entity/CST/PSA%20DEC,PROSTATIC SPECIFIC ANTIGEN DECREASE,http://entity/CST/GUPROST
http://entity/CST/HYPERTROPHY%20SKIN,SKIN HYPERTROPHY,http://entity/CST/SKIN/DERM/HYP|http://entity/CST/SKINECZEMA
http://entity/CST/THROMBOPHLEB%20DEEP,DEEP THROMBOPHLEBITIS,http://entity/CST/CV/VASC/VEN|http://entity/CST/PATHTHROMBVEN
http://entity/CST/NEPHRITIS,NEPHRITIS,http://entity/CST/UG/UT/K/M|http://entity/CST/RENALGLOM
http://entity/CST/MS/LIG,Ligamentous Disorders,http://entity/CST/MS
http://entity/CST/DEAF%20PERM%20TOTAL,TOTAL PERMANENT DEAFNESS,http://entity/CST/GENEAR|http://entity/CST/SS/EAR/HER
http://entity/CST/ANOREXIA,ANOREXIA,http://entity/CST/GENSYMPTOMS|http://entity/CST/DIG/GEN
http://entity/CST/TREMOR,TREMOR,http://entity/CST/NERMOVE
http://entity/CST/SALPINGITIS,SALPINGITIS,http://entity/CST/GYNUTER
http://entity/CST/BIRTH%20WEIGHT%20SUBNORM,BIRTH WEIGHT SUBNORMAL,http://entity/CST/BODY/GEN|http://entity/CST/MATFETGEST
http://entity/CST/STUPOR,STUPOR,http://entity/CST/NERGEN
http://entity/CST/TUMOR%20LYSIS%20SYND,TUMOR LYSIS SYNDROME,http://entity/CST/BODY/GEN|http://entity/CST/PATHMALIGN
http://entity/CST/EPIPHYS%20CLOS%20PREMAT,PREMATURE EPIPHYSEAL CLOSURE,http://entity/CST/MATFETDEV|http://entity/CST/MAN/GRO
http://entity/CST/SERUM%20SICK,SERUM SICKNESS,http://entity/CST/BODY/MULT|http://entity/CST/PATHHYSN
http://entity/CST/HAL/COAG/AC,anticoagulant disorders,http://entity/CST/HAL/COAG
http://entity/CST/GIRECTAL,RECTAL/ANAL,http://entity/CST/GI
http://entity/CST/DERM%20LICHEN,LICHENOID DERMATITIS,http://entity/CST/SKIN/DERM/HYP|http://entity/CST/SKINECZEMA
http://entity/CST/ISCHEMIA%20CEREBR,CEREBRAL ISCHEMIA,http://entity/CST/CV/VASC/ART|http://entity/CST/NERSTROKE
http://entity/CST/HERNIA,HERNIA,http://entity/CST/BODY/GEN|http://entity/CST/GIGEN
http://entity/CST/ANEMIA%20PYRIDOX%20DEFIC,PYRIDOXINE DEFICIENCY ANEMIA,http://entity/CST/HEMRBCDEC|http://entity/CST/HAL/RBC/DEC
http://entity/CST/METHEMOGLOBIN,METHEMOGLOBINEMIA,http://entity/CST/HEMRBCDIS|http://entity/CST/HAL/RBC/HGB
http://entity/CST/DYSARTHRIA,DYSARTHRIA,http://entity/CST/NERGEN|http://entity/CST/NERCRAN
http://entity/CST/HYPOPROTEINEM,HYPOPROTEINEMIA,http://entity/CST/MAN/PRO|http://entity/CST/METHYPOPROT|http://entity/CST/RENALNEPH
http://entity/CST/PARALYSIS,PARALYSIS,http://entity/CST/NERGEN|http://entity/CST/NER/GEN
http://entity/CST/OCCLUS%20CORONARY,CORONARY OCCLUSION,http://entity/CST/CV/CARD/COR
http://entity/CST/MONILIA%20RESP,RESPIRATORY MONILIASIS,http://entity/CST/RES/GEN|http://entity/CST/PATHINFECT
http://entity/CST/ANEMIA%20HEMOL%20G6PD,HEMOLYTIC ANEMIA GLUCOSE-6-PHOSPHATE DEHYDROGENASE DEFICIENC,http://entity/CST/HEMOLYSIS|http://entity/CST/HAL/RBC/DEC
http://entity/CST/NAUSEA,NAUSEA,http://entity/CST/DIG/GEN|http://entity/CST/GIGASTDUO
http://entity/CST/UG/UT/K/M,kidney morphologic,http://entity/CST/UG/UT/K
http://entity/CST/STENO%20INTEST%20SMALL,SMALL INTESTINE STENOSIS,http://entity/CST/GIBOWEL
http://entity/CST/SYNDACTYLY,SYNDACTYLY,http://entity/CST/MATFETBIRTH|http://entity/CST/BODY/UE
http://entity/CST/GLOSSITIS,GLOSSITIS,http://entity/CST/DIG/BUC|http://entity/CST/GIORPHAN
http://entity/CST/TASTE%20PERVERS,TASTE PERVERSION,http://entity/CST/NERCRAN|http://entity/CST/SS/TST
http://entity/CST/THROMBIN%20DEC,THROMBIN DECREASED,http://entity/CST/PATHDIC|http://entity/CST/HEMCLOTDEC|http://entity/CST/HAL/COAG/CF
http://entity/CST/NECRO%20ADREN,ADRENAL CORTEX NECROSIS,http://entity/CST/ENDOADREN|http://entity/CST/ENDO/ADR/COR
http://entity/CST/DEATH,DEATH,http://entity/CST/BODY/GEN|http://entity/CST/PATHFETDEATH
http://entity/CST/PANCREAS%20DIS,PANCREAS DISORDER,http://entity/CST/GIPANCREAS
http://entity/CST/RES/SINS,Sinus,http://entity/CST/RES
http://entity/STY/T050,Experimental Model of Disease,http://entity/STY/T046
http://entity/CST/NERSENS,SENSORY DISORDERS,http://entity/CST/NER
http://entity/STY/T008,Animal,http://entity/STY/T204
http://entity/CST/CV/CARD/COND,Conduction Abnormalities,http://entity/CST/CV/CARD
http://entity/CST/NEURITIS%20RETROBULBAR,RETROBULBAR NEURITIS,http://entity/CST/NER/PNS/CN
http://entity/CST/COORDINAT%20ABNORM,INCOORDINATION,http://entity/CST/NERMOVE|http://entity/CST/NERCEREBELL
http://entity/CST/MYOPATHY,MYOPATHY,http://entity/CST/MS/MUS|http://entity/CST/PATHMYOSITIC
http://entity/CST/RENALVASC,RENOVASCULAR,http://entity/CST/RENAL
http://entity/STY/T059,Laboratory Procedure,http://entity/STY/T058
http://entity/CST/URTICARIA,URTICARIA,http://entity/CST/SKINRASH|http://entity/CST/SKIN/DERM/GEN|http://entity/CST/PATHHYSN
http://entity/CST/MAN/ION,Element and Ion Disorders NEC,http://entity/CST/MAN
http://entity/CST/GENABDO,ABDOMINAL DISORDERS,http://entity/CST/GEN
http://entity/CST/HYPERCHLORHYDRIA,HYPERCHLORHYDRIA,http://entity/CST/ANSPSYM/M|http://entity/CST/NER/ANS/PSYM/M|http://entity/CST/GIGASTDUO
http://entity/CST/EFFUS%20PERICARD,PERICARDIAL EFFUSION,http://entity/CST/CVHTMYO|http://entity/CST/CV/CARD/PER
http://entity/CST/PLAT%20ABNORM,ABNORMAL PLATELETS,http://entity/CST/HAL/PLAT/GEN|http://entity/CST/HEMPLATABN
http://entity/CST/EXTRASYSTOLES%20MF,MULTIFOCAL EXTRASYSTOLES,http://entity/CST/CV/CARD/ARR|http://entity/CST/CVHTRHYTHM
http://entity/STY/T169,Functional Concept,http://entity/STY/T078
http://entity/CST/PNEUMOTHORAX,PNEUMOTHORAX,http://entity/CST/PULMPLEURAL|http://entity/CST/RES/PLRA
http://entity/CST/HEPATORENAL%20SYND,HEPATORENAL SYNDROME,http://entity/CST/UG/UT/K|http://entity/CST/GIHEPATOCELL
http://entity/CST/HEART%20FAIL,HEART FAILURE,http://entity/CST/CVHTMUSCLE|http://entity/CST/CV/CARD/GEN
http://entity/CST/SKINGENSER,SKIN DISORDERS: SEVERE GENERALIZED,http://entity/CST/SKIN
http://entity/CST/ULCER%20STOMACH%20PER,PERFORATED STOMACH ULCER,http://entity/CST/GIGASTDUO
http://entity/CST/DYSTONIA,DYSTONIA,http://entity/CST/NERMOVE
http://entity/CST/MAN/ION/FL,Fluorine Disorders,http://entity/CST/MAN/ION
http://entity/CST/ANSPSYM/L,PARASYMPATHOLYTIC,http://entity/CST/ANS
http://entity/CST/LYMPHOCYTOSIS,LYMPHOCYTOSIS,http://entity/CST/RETICNOS|http://entity/CST/HAL/WBC/INC/L
http://entity/CST/APPETITE%20INC,INCREASED APPETITE,http://entity/CST/GENSYMPTOMS|http://entity/CST/DIG/GEN|http://entity/CST/ENDOTHYR
http://entity/CST/RETINAL%20DIS,RETINAL DISORDER,http://entity/CST/OPHRET
http://entity/CST/HOSTILITY,HOSTILITY,http://entity/CST/BODY/HEAD|http://entity/CST/NERPSYCHNOS
http://entity/CST/BUNDLE%20BRANCH%20BLOCK,BUNDLE BRANCH BLOCK,http://entity/CST/CV/CARD/COND|http://entity/CST/CVHTRHYTHM
